store_id,product_id,quantity
8,83,94
8,84,10
8,85,8
8,86,41
8,87,1
8,88,59
8,89,85
8,90,57
8,91,88
8,92,22
8,93,90
8,94,56
8,95,57
8,96,32
8,97,4
8,98,49
8,99,43
8,100,34
8,101,13
8,102,83
8,103,84
8,104,84
8,105,37
8,106,19
8,107,13
8,108,66
8,109,52
8,110,63
8,111,26
8,112,63
8,113,39
8,114,30
8,115,3
8,116,76
8,117,30
8,118,56
8,119,27
8,120,40
8,121,46
8,122,18
8,123,94
8,124,31
8,125,100
8,126,27
8,127,53
8,128,2
8,129,78
8,130,51
8,131,11
8,132,98
8,133,17
8,134,69
8,135,17
8,136,21
8,137,91
8,138,69
8,139,66
8,140,43
8,141,37
8,142,89
8,143,89
8,144,94
8,145,69
8,146,94
8,147,36
8,148,56
8,149,12
8,150,47
8,151,39
8,152,2
8,153,3
8,154,45
8,155,23
8,156,16
8,157,97
8,158,70
8,159,82
8,160,33
8,161,4
8,162,91
8,163,84
8,164,41
8,165,52
8,166,10
8,167,65
8,168,97
8,169,29
8,170,76
8,171,43
8,172,95
8,173,77
8,174,32
8,175,25
8,176,31
8,177,8
8,178,7
8,179,87
8,180,98
8,181,66
8,182,80
8,183,54
8,184,62
8,185,66
8,186,57
8,187,75
8,188,14
8,189,100
8,190,8
8,191,28
8,192,53
8,193,27
8,194,8
8,195,92
8,196,14
8,197,61
8,198,63
8,199,80
8,200,30
8,201,89
8,202,24
8,203,63
8,204,31
8,205,68
8,206,61
8,207,76
8,208,78
8,209,26
8,210,87
8,211,25
8,212,52
8,213,74
8,214,57
8,215,38
8,216,89
8,217,4
8,218,39
8,219,31
8,220,17
8,221,73
8,222,59
8,223,85
8,224,100
8,225,98
8,226,61
8,227,50
8,228,62
8,229,49
8,230,78
8,231,78
8,232,27
8,233,99
8,234,19
8,235,77
8,236,82
8,237,81
8,238,20
8,239,50
8,240,90
8,241,59
8,242,35
8,243,9
8,244,58
8,245,83
8,246,82
8,247,89
8,248,36
8,249,29
8,250,61
8,251,41
8,252,84
8,253,79
8,254,11
8,255,28
8,256,89
8,257,93
8,258,16
8,259,99
8,260,37
8,261,14
8,262,14
8,263,85
8,264,9
8,265,89
8,266,99
8,267,63
8,268,75
8,269,19
8,270,16
8,271,45
8,272,24
8,273,77
8,274,53
8,275,1
8,276,91
8,277,86
8,278,65
8,279,76
8,280,16
8,281,57
8,282,99
8,283,42
8,284,12
8,285,35
8,286,46
8,287,2
8,288,86
8,289,72
8,290,5
8,291,95
8,292,46
8,293,42
8,294,41
8,295,21
8,296,60
8,297,33
8,298,45
8,299,45
8,300,71
8,301,33
8,302,55
8,303,32
8,304,39
8,305,100
8,306,97
8,307,75
8,308,99
8,309,68
8,310,13
8,311,12
8,312,50
8,313,23
8,314,10
8,315,7
8,316,87
8,317,15
8,318,67
8,319,15
8,320,7
8,321,87
9,1,34
9,2,96
9,3,6
9,4,14
9,5,60
9,6,61
9,7,44
9,8,48
9,9,5
9,10,32
9,11,18
9,12,31
9,13,24
9,14,82
9,15,90
9,16,70
9,17,2
9,18,82
9,19,6
9,20,20
9,21,78
9,22,60
9,23,72
9,24,25
9,25,13
9,26,4
9,27,24
9,28,47
9,29,9
9,30,62
9,31,92
9,32,41
9,33,71
9,34,40
9,35,72
9,36,7
9,37,6
9,38,78
9,39,46
9,40,40
9,41,16
9,42,32
9,43,74
9,44,97
9,45,59
9,46,65
9,47,24
9,48,90
9,49,66
9,50,13
9,51,72
9,52,22
9,53,96
9,54,98
9,55,90
9,56,34
9,57,66
9,58,6
9,59,57
9,60,41
9,61,53
9,62,2
9,63,98
9,64,62
9,65,10
9,66,98
9,67,11
9,68,78
9,69,56
9,70,82
9,71,75
9,72,24
9,73,8
9,74,60
9,75,83
9,76,27
9,77,83
9,78,94
9,79,22
9,80,48
9,81,100
9,82,29
9,83,41
9,84,86
9,85,39
9,86,48
9,87,80
9,88,1
9,89,45
9,90,34
9,91,13
9,92,28
9,93,11
9,94,81
9,95,51
9,96,60
9,97,16
9,98,83
9,99,16
9,100,89
9,101,41
9,102,98
9,103,92
9,104,43
9,105,48
9,106,64
9,107,57
9,108,70
9,109,30
9,110,83
9,111,48
9,112,60
9,113,3
9,114,25
9,115,21
9,116,32
9,117,37
9,118,13
9,119,66
9,120,1
9,121,79
9,122,8
9,123,50
9,124,49
9,125,78
9,126,92
9,127,38
9,128,56
9,129,11
9,130,85
9,131,25
9,132,69
9,133,96
9,134,3
9,135,65
9,136,25
9,137,28
9,138,13
9,139,60
9,140,48
9,141,79
9,142,82
9,143,69
9,144,31
9,145,92
9,146,49
9,147,38
9,148,89
9,149,29
9,150,21
9,151,55
9,152,72
9,153,57
9,154,58
9,155,56
9,156,95
9,157,99
9,158,5
9,159,34
9,160,25
9,161,97
9,162,33
9,163,20
9,164,86
9,165,50
9,166,78
9,167,89
9,168,49
9,169,52
9,170,48
9,171,84
9,172,17
9,173,34
9,174,78
9,175,50
9,176,88
9,177,65
9,178,57
9,179,86
9,180,22
9,181,3
9,182,6
9,183,50
9,184,26
9,185,62
9,186,29
9,187,22
9,188,89
9,189,82
9,190,45
9,191,86
9,192,9
9,193,37
9,194,76
9,195,26
9,196,17
9,197,20
9,198,44
9,199,6
9,200,19
9,201,43
9,202,26
9,203,74
9,204,66
9,205,57
9,206,23
9,207,25
9,208,60
9,209,73
9,210,69
9,211,43
9,212,27
9,213,51
9,214,74
9,215,73
9,216,70
9,217,98
9,218,87
9,219,56
9,220,84
9,221,50
9,222,45
9,223,96
9,224,11
9,225,61
9,226,96
9,227,35
9,228,40
9,229,15
9,230,22
9,231,75
9,232,53
9,233,56
9,234,86
9,235,18
9,236,57
9,237,38
9,238,40
9,239,41
9,240,20
9,241,77
9,242,21
9,243,31
9,244,92
9,245,85
9,246,68
9,247,10
9,248,97
9,249,73
9,250,40
9,251,53
9,252,7
9,253,97
9,254,25
9,255,3
9,256,25
9,257,73
9,258,90
9,259,74
9,260,8
9,261,4
9,262,66
9,263,99
9,264,89
9,265,9
9,266,20
9,267,43
9,268,19
9,269,16
9,270,41
9,271,41
9,272,42
9,273,38
9,274,93
9,275,54
9,276,17
9,277,87
9,278,83
9,279,47
9,280,68
9,281,33
9,282,85
9,283,78
9,284,18
9,285,80
9,286,32
9,287,90
9,288,71
9,289,19
9,290,93
9,291,34
9,292,66
9,293,15
9,294,25
9,295,46
9,296,60
9,297,90
9,298,54
9,299,82
9,300,90
9,301,3
9,302,93
9,303,62
9,304,23
9,305,84
9,306,68
9,307,87
9,308,16
9,309,14
9,310,46
9,311,10
9,312,32
9,313,61
9,314,5
9,315,16
9,316,54
9,317,37
9,318,12
9,319,97
9,320,81
9,321,56
10,1,24
10,2,33
10,3,26
10,4,28
10,5,60
10,6,18
10,7,29
10,8,18
10,9,79
10,10,46
10,11,72
10,12,71
10,13,98
10,14,89
10,15,23
10,16,36
10,17,100
10,18,95
10,19,49
10,20,59
10,21,83
10,22,66
10,23,5
10,24,1
10,25,19
10,26,70
10,27,20
10,28,8
10,29,75
10,30,88
10,31,80
10,32,75
10,33,77
10,34,29
10,35,92
10,36,77
10,37,60
10,38,72
10,39,80
10,40,45
10,41,51
10,42,78
10,43,87
10,44,8
10,45,37
10,46,36
10,47,68
10,48,22
10,49,39
10,50,86
10,51,88
10,52,99
10,53,83
10,54,25
10,55,3
10,56,96
10,57,19
10,58,62
10,59,34
10,60,40
10,61,45
10,62,17
10,63,97
10,64,40
10,65,100
10,66,42
10,67,5
10,68,45
10,69,4
10,70,48
10,71,57
10,72,27
10,73,54
10,74,78
10,75,96
10,76,99
10,77,59
10,78,80
10,79,68
10,80,96
10,81,90
10,82,50
10,83,32
10,84,8
10,85,29
10,86,55
10,87,21
10,88,53
10,89,19
10,90,74
10,91,44
10,92,78
10,93,2
10,94,80
10,95,72
10,96,68
10,97,40
10,98,84
10,99,40
10,100,55
10,101,91
10,102,7
10,103,16
10,104,52
10,105,95
10,106,90
10,107,5
10,108,62
10,109,60
10,110,37
10,111,11
10,112,37
10,113,1
10,114,91
10,115,7
10,116,53
10,117,60
10,118,88
10,119,61
10,120,66
10,121,37
10,122,90
10,123,23
10,124,43
10,125,85
10,126,79
10,127,44
10,128,49
10,129,79
10,130,82
10,131,69
10,132,67
10,133,24
10,134,4
10,135,73
10,136,70
10,137,90
10,138,44
10,139,92
10,140,67
10,141,58
10,142,9
10,143,59
10,144,87
10,145,79
10,146,24
10,147,9
10,148,98
10,149,74
10,150,88
10,151,38
10,152,8
10,153,89
10,154,95
10,155,10
10,156,15
10,157,21
10,158,22
10,159,83
10,160,18
10,161,77
10,162,38
10,163,75
10,164,52
10,165,90
10,166,94
10,167,88
10,168,61
10,169,55
10,170,10
10,171,25
10,172,91
10,173,85
10,174,32
10,175,7
10,176,39
10,177,42
10,178,31
10,179,82
10,180,70
10,181,68
10,182,66
10,183,78
10,184,91
10,185,80
10,186,62
10,187,87
10,188,39
10,189,3
10,190,100
10,191,62
10,192,1
10,193,16
10,194,46
10,195,38
10,196,10
10,197,64
10,198,2
10,199,89
10,200,92
10,201,69
10,202,34
10,203,17
10,204,50
10,205,42
10,206,33
10,207,43
10,208,88
10,209,55
10,210,35
10,211,35
10,212,9
10,213,66
10,214,49
10,215,74
10,216,94
10,217,79
10,218,50
10,219,32
10,220,100
10,221,85
10,222,78
10,223,43
10,224,22
10,225,90
10,226,10
10,227,80
10,228,81
10,229,90
10,230,78
10,231,44
10,232,31
10,233,29
10,234,73
10,235,5
10,236,57
10,237,47
10,238,2
10,239,43
10,240,88
10,241,14
10,242,1
10,243,44
10,244,78
10,245,49
10,246,81
10,247,99
10,248,25
10,249,88
10,250,16
10,251,68
10,252,74
10,253,27
10,254,64
10,255,44
10,256,99
10,257,66
10,258,57
10,259,10
10,260,78
10,261,57
10,262,12
10,263,88
10,264,45
10,265,23
10,266,78
10,267,13
10,268,69
10,269,100
10,270,75
10,271,1
10,272,51
10,273,43
10,274,17
10,275,27
10,276,14
10,277,31
10,278,61
10,279,15
10,280,97
10,281,38
10,282,31
10,283,70
10,284,80
10,285,44
10,286,15
10,287,35
10,288,14
10,289,49
10,290,22
10,291,61
10,292,59
10,293,76
10,294,95
10,295,51
10,296,17
10,297,19
10,298,16
10,299,4
10,300,33
10,301,89
10,302,74
10,303,84
10,304,88
10,305,94
10,306,20
10,307,17
10,308,67
10,309,78
10,310,54
10,311,8
10,312,94
10,313,24
10,314,95
10,315,5
10,316,9
10,317,94
10,318,82
10,319,57
10,320,93
10,321,13
11,1,98
11,2,87
11,3,49
11,4,70
11,5,74
11,6,8
11,7,55
11,8,95
11,9,96
11,10,67
11,11,55
11,12,70
11,13,88
11,14,5
11,15,5
11,16,71
11,17,93
11,18,40
11,19,42
11,20,5
11,21,35
11,22,79
11,23,95
11,24,55
11,25,35
11,26,85
11,27,20
11,28,17
11,29,98
11,30,5
11,31,62
11,32,18
11,33,80
11,34,74
11,35,55
11,36,38
11,37,30
11,38,69
11,39,55
11,40,62
11,41,62
11,42,10
11,43,22
11,44,8
11,45,89
11,46,9
11,47,100
11,48,15
11,49,34
11,50,78
11,51,7
11,52,79
11,53,30
11,54,16
11,55,89
11,56,12
11,57,61
11,58,83
11,59,21
11,60,97
11,61,58
11,62,59
11,63,98
11,64,54
11,65,47
11,66,25
11,67,87
11,68,86
11,69,44
11,70,26
11,71,36
11,72,13
11,73,57
11,74,27
11,75,97
11,76,82
11,77,51
11,78,94
11,79,9
11,80,64
11,81,29
11,82,87
11,83,96
11,84,2
11,85,71
11,86,62
11,87,68
11,88,10
11,89,3
11,90,57
11,91,44
11,92,44
11,93,76
11,94,98
11,95,89
11,96,91
11,97,43
11,98,74
11,99,35
11,100,32
11,101,82
11,102,29
11,103,99
11,104,34
11,105,23
11,106,3
11,107,63
11,108,99
11,109,92
11,110,13
11,111,46
11,112,20
11,113,51
11,114,56
11,115,56
11,116,5
11,117,88
11,118,59
11,119,39
11,120,63
11,121,40
11,122,26
11,123,6
11,124,43
11,125,4
11,126,1
11,127,31
11,128,94
11,129,73
11,130,2
11,131,44
11,132,17
11,133,2
11,134,56
11,135,22
11,136,89
11,137,79
11,138,16
11,139,1
11,140,40
11,141,95
11,142,59
11,143,59
11,144,96
11,145,20
11,146,48
11,147,62
11,148,85
11,149,81
11,150,81
11,151,16
11,152,42
11,153,29
11,154,35
11,155,63
11,156,66
11,157,76
11,158,54
11,159,73
11,160,7
11,161,47
11,162,33
11,163,81
11,164,52
11,165,51
11,166,4
11,167,90
11,168,13
11,169,31
11,170,18
11,171,9
11,172,64
11,173,71
11,174,77
11,175,77
11,176,39
11,177,49
11,178,71
11,179,16
11,180,48
11,181,72
11,182,39
11,183,10
11,184,43
11,185,64
11,186,82
11,187,72
11,188,5
11,189,17
11,190,65
11,191,2
11,192,2
11,193,27
11,194,79
11,195,26
11,196,58
11,197,70
11,198,52
11,199,95
11,200,63
11,201,30
11,202,70
11,203,64
11,204,22
11,205,90
11,206,52
11,207,37
11,208,8
11,209,39
11,210,93
11,211,18
11,212,44
11,213,100
11,214,8
11,215,95
11,216,70
11,217,32
11,218,100
11,219,76
11,220,47
11,221,33
11,222,93
11,223,71
11,224,5
11,225,100
11,226,51
11,227,52
11,228,39
11,229,87
11,230,43
11,231,51
11,232,36
11,233,16
11,234,12
11,235,21
11,236,62
11,237,93
11,238,21
11,239,13
11,240,47
11,241,38
11,242,31
11,243,100
11,244,96
11,245,29
11,246,43
11,247,7
11,248,8
11,249,41
11,250,18
11,251,8
11,252,23
11,253,29
11,254,68
11,255,96
11,256,54
11,257,25
11,258,22
11,259,81
11,260,5
11,261,40
11,262,86
11,263,43
11,264,32
11,265,18
11,266,57
11,267,75
11,268,44
11,269,24
11,270,42
11,271,29
11,272,35
11,273,85
11,274,93
11,275,79
11,276,98
11,277,68
11,278,50
11,279,94
11,280,31
11,281,28
11,282,4
11,283,39
11,284,49
11,285,16
11,286,47
11,287,26
11,288,2
11,289,55
11,290,66
11,291,39
11,292,3
11,293,8
11,294,32
11,295,5
11,296,26
11,297,18
11,298,59
11,299,36
11,300,53
11,301,29
11,302,4
11,303,61
11,304,3
11,305,42
11,306,99
11,307,1
11,308,93
11,309,60
11,310,53
11,311,39
11,312,89
11,313,36
11,314,75
11,315,87
11,316,94
11,317,4
11,318,100
11,319,96
11,320,37
11,321,91
12,1,90
12,2,94
12,3,21
12,4,62
12,5,43
12,6,55
12,7,83
12,8,52
12,9,28
12,10,38
12,11,91
12,12,77
12,13,45
12,14,54
12,15,70
12,16,24
12,17,88
12,18,42
12,19,63
12,20,77
12,21,35
12,22,88
12,23,59
12,24,9
12,25,98
12,26,62
12,27,73
12,28,64
12,29,3
12,30,67
12,31,86
12,32,37
12,33,98
12,34,32
12,35,14
12,36,77
12,37,23
12,38,22
12,39,64
12,40,55
12,41,77
12,42,65
12,43,14
12,44,39
12,45,84
12,46,14
12,47,38
12,48,1
12,49,21
12,50,74
12,51,78
12,52,8
12,53,15
12,54,91
12,55,39
12,56,79
12,57,80
12,58,39
12,59,89
12,60,89
12,61,14
12,62,89
12,63,61
12,64,67
12,65,43
12,66,53
12,67,58
12,68,28
12,69,43
12,70,26
12,71,7
12,72,56
12,73,8
12,74,63
12,75,84
12,76,98
12,77,99
12,78,81
12,79,95
12,80,68
12,81,54
12,82,84
12,83,60
12,84,63
12,85,90
12,86,90
12,87,87
12,88,31
12,89,93
12,90,8
12,91,22
12,92,35
12,93,11
12,94,71
12,95,24
12,96,12
12,97,88
12,98,69
12,99,48
12,100,71
12,101,64
12,102,93
12,103,61
12,104,67
12,105,37
12,106,68
12,107,8
12,108,23
12,109,38
12,110,86
12,111,52
12,112,90
12,113,69
12,114,61
12,115,52
12,116,4
12,117,42
12,118,23
12,119,74
12,120,95
12,121,67
12,122,85
12,123,4
12,124,58
12,125,62
12,126,51
12,127,68
12,128,10
12,129,55
12,130,73
12,131,96
12,132,48
12,133,87
12,134,70
12,135,31
12,136,2
12,137,51
12,138,9
12,139,42
12,140,82
12,141,94
12,142,40
12,143,12
12,144,12
12,145,29
12,146,20
12,147,36
12,148,10
12,149,4
12,150,3
12,151,41
12,152,74
12,153,52
12,154,52
12,155,77
12,156,40
12,157,32
12,158,98
12,159,91
12,160,90
12,161,89
12,162,84
12,163,1
12,164,94
12,165,9
12,166,71
12,167,39
12,168,47
12,169,66
12,170,6
12,171,86
12,172,90
12,173,28
12,174,75
12,175,77
12,176,72
12,177,43
12,178,13
12,179,67
12,180,6
12,181,58
12,182,44
12,183,93
12,184,25
12,185,65
12,186,9
12,187,29
12,188,81
12,189,42
12,190,10
12,191,88
12,192,63
12,193,36
12,194,58
12,195,4
12,196,94
12,197,96
12,198,74
12,199,81
12,200,6
12,201,86
12,202,66
12,203,90
12,204,91
12,205,29
12,206,75
12,207,37
12,208,5
12,209,12
12,210,27
12,211,41
12,212,85
12,213,24
12,214,58
12,215,49
12,216,55
12,217,63
12,218,45
12,219,55
12,220,15
12,221,38
12,222,27
12,223,67
12,224,67
12,225,45
12,226,68
12,227,58
12,228,45
12,229,38
12,230,50
12,231,17
12,232,38
12,233,52
12,234,35
12,235,27
12,236,63
12,237,73
12,238,46
12,239,88
12,240,74
12,241,46
12,242,8
12,243,43
12,244,29
12,245,60
12,246,86
12,247,38
12,248,10
12,249,10
12,250,26
12,251,44
12,252,94
12,253,34
12,254,30
12,255,55
12,256,87
12,257,9
12,258,83
12,259,25
12,260,38
12,261,4
12,262,97
12,263,38
12,264,67
12,265,24
12,266,89
12,267,14
12,268,12
12,269,1
12,270,94
12,271,79
12,272,76
12,273,96
12,274,31
12,275,60
12,276,15
12,277,62
12,278,69
12,279,61
12,280,41
12,281,92
12,282,9
12,283,74
12,284,41
12,285,10
12,286,25
12,287,30
12,288,27
12,289,5
12,290,61
12,291,4
12,292,14
12,293,23
12,294,92
12,295,16
12,296,23
12,297,80
12,298,100
12,299,28
12,300,75
12,301,75
12,302,4
12,303,42
12,304,85
12,305,100
12,306,99
12,307,77
12,308,26
12,309,44
12,310,36
12,311,50
12,312,83
12,313,21
12,314,48
12,315,67
12,316,1
12,317,39
12,318,55
12,319,29
12,320,71
12,321,34
13,1,66
13,2,31
13,3,67
13,4,37
13,5,71
13,6,17
13,7,91
13,8,28
13,9,87
13,10,88
13,11,35
13,12,37
13,13,78
13,14,56
13,15,54
13,16,21
13,17,6
13,18,14
13,19,9
13,20,26
13,21,82
13,22,82
13,23,17
13,24,51
13,25,19
13,26,29
13,27,2
13,28,60
13,29,46
13,30,89
13,31,42
13,32,96
13,33,49
13,34,21
13,35,68
13,36,39
13,37,62
13,38,27
13,39,66
13,40,46
13,41,69
13,42,94
13,43,94
13,44,86
13,45,82
13,46,98
13,47,61
13,48,22
13,49,11
13,50,7
13,51,100
13,52,95
13,53,60
13,54,73
13,55,62
13,56,44
13,57,22
13,58,85
13,59,96
13,60,10
13,61,80
13,62,55
13,63,6
13,64,86
13,65,59
13,66,10
13,67,82
13,68,22
13,69,94
13,70,99
13,71,21
13,72,68
13,73,17
13,74,100
13,75,20
13,76,12
13,77,18
13,78,99
13,79,53
13,80,47
13,81,28
13,82,99
13,83,36
13,84,27
13,85,74
13,86,62
13,87,21
13,88,96
13,89,86
13,90,17
13,91,43
13,92,56
13,93,86
13,94,83
13,95,42
13,96,99
13,97,23
13,98,27
13,99,50
13,100,47
13,101,38
13,102,84
13,103,58
13,104,97
13,105,94
13,106,47
13,107,92
13,108,63
13,109,6
13,110,10
13,111,93
13,112,99
13,113,26
13,114,49
13,115,30
13,116,26
13,117,39
13,118,42
13,119,5
13,120,49
13,121,39
13,122,80
13,123,60
13,124,71
13,125,8
13,126,39
13,127,16
13,128,53
13,129,58
13,130,96
13,131,83
13,132,49
13,133,13
13,134,100
13,135,82
13,136,53
13,137,70
13,138,22
13,139,69
13,140,82
13,141,35
13,142,47
13,143,26
13,144,21
13,145,91
13,146,80
13,147,14
13,148,6
13,149,34
13,150,41
13,151,60
13,152,79
13,153,45
13,154,19
13,155,97
13,156,97
13,157,95
13,158,84
13,159,31
13,160,63
13,161,63
13,162,93
13,163,100
13,164,74
13,165,86
13,166,75
13,167,29
13,168,59
13,169,70
13,170,61
13,171,60
13,172,79
13,173,51
13,174,72
13,175,74
13,176,1
13,177,91
13,178,36
13,179,85
13,180,55
13,181,34
13,182,12
13,183,42
13,184,94
13,185,21
13,186,99
13,187,60
13,188,67
13,189,69
13,190,9
13,191,82
13,192,73
13,193,79
13,194,64
13,195,7
13,196,1
13,197,11
13,198,34
13,199,10
13,200,59
13,201,45
13,202,46
13,203,73
13,204,39
13,205,52
13,206,88
13,207,64
13,208,45
13,209,97
13,210,31
13,211,89
13,212,98
13,213,47
13,214,19
13,215,99
13,216,62
13,217,55
13,218,22
13,219,78
13,220,42
13,221,42
13,222,30
13,223,31
13,224,71
13,225,94
13,226,43
13,227,50
13,228,24
13,229,28
13,230,73
13,231,97
13,232,63
13,233,14
13,234,58
13,235,42
13,236,72
13,237,20
13,238,63
13,239,39
13,240,26
13,241,1
13,242,60
13,243,17
13,244,71
13,245,52
13,246,57
13,247,76
13,248,93
13,249,77
13,250,64
13,251,45
13,252,9
13,253,78
13,254,65
13,255,61
13,256,6
13,257,57
13,258,3
13,259,61
13,260,80
13,261,9
13,262,85
13,263,56
13,264,27
13,265,84
13,266,91
13,267,51
13,268,9
13,269,98
13,270,19
13,271,73
13,272,98
13,273,61
13,274,94
13,275,98
13,276,30
13,277,62
13,278,2
13,279,83
13,280,70
13,281,70
13,282,50
13,283,48
13,284,22
13,285,49
13,286,14
13,287,49
13,288,13
13,289,45
13,290,100
13,291,10
13,292,62
13,293,7
13,294,95
13,295,28
13,296,84
13,297,60
13,298,52
13,299,1
13,300,57
13,301,52
13,302,80
13,303,37
13,304,33
13,305,77
13,306,27
13,307,14
13,308,4
13,309,16
13,310,66
13,311,28
13,312,76
13,313,37
13,314,11
13,315,53
13,316,71
13,317,50
13,318,38
13,319,31
13,320,66
13,321,61
14,1,12
14,2,52
14,3,89
14,4,31
14,5,65
14,6,5
14,7,77
14,8,27
14,9,41
14,10,4
14,11,24
14,12,98
14,13,76
14,14,78
14,15,50
14,16,29
14,17,66
14,18,96
14,19,3
14,20,67
14,21,7
14,22,49
14,23,15
14,24,100
14,25,61
14,26,28
14,27,28
14,28,72
14,29,23
14,30,67
14,31,80
14,32,54
14,33,19
14,34,45
14,35,25
14,36,8
14,37,57
14,38,44
14,39,54
14,40,4
14,41,38
14,42,88
14,43,26
14,44,60
14,45,24
14,46,78
14,47,6
14,48,18
14,49,97
14,50,12
14,51,3
14,52,55
14,53,79
14,54,12
14,55,48
14,56,60
14,57,96
14,58,81
14,59,44
14,60,3
14,61,38
14,62,63
14,63,38
14,64,63
14,65,80
14,66,84
14,67,56
14,68,10
14,69,33
14,70,36
14,71,13
14,72,73
14,73,67
14,74,73
14,75,77
14,76,2
14,77,38
14,78,7
14,79,36
14,80,25
14,81,99
14,82,61
14,83,11
14,84,63
14,85,45
14,86,75
14,87,71
14,88,69
14,89,59
14,90,11
14,91,9
14,92,11
14,93,60
14,94,73
14,95,30
14,96,99
14,97,22
14,98,56
14,99,29
14,100,31
14,101,52
14,102,80
14,103,80
14,104,9
14,105,86
14,106,2
14,107,96
14,108,15
14,109,73
14,110,12
14,111,92
14,112,55
14,113,77
14,114,17
14,115,81
14,116,41
14,117,80
14,118,6
14,119,37
14,120,46
14,121,95
14,122,64
14,123,33
14,124,21
14,125,46
14,126,77
14,127,69
14,128,78
14,129,61
14,130,32
14,131,66
14,132,79
14,133,21
14,134,78
14,135,10
14,136,64
14,137,61
14,138,69
14,139,42
14,140,80
14,141,99
14,142,56
14,143,2
14,144,81
14,145,50
14,146,59
14,147,13
14,148,31
14,149,60
14,150,26
14,151,83
14,152,55
14,153,55
14,154,64
14,155,15
14,156,89
14,157,34
14,158,47
14,159,63
14,160,75
14,161,2
14,162,89
14,163,29
14,164,69
14,165,96
14,166,24
14,167,45
14,168,80
14,169,53
14,170,79
14,171,84
14,172,88
14,173,83
14,174,46
14,175,55
14,176,76
14,177,71
14,178,37
14,179,37
14,180,3
14,181,27
14,182,26
14,183,86
14,184,78
14,185,9
14,186,30
14,187,73
14,188,67
14,189,99
14,190,85
14,191,13
14,192,92
14,193,52
14,194,23
14,195,83
14,196,32
14,197,39
14,198,40
14,199,50
14,200,37
14,201,34
14,202,10
14,203,56
14,204,74
14,205,97
14,206,9
14,207,6
14,208,96
14,209,87
14,210,54
14,211,94
14,212,78
14,213,50
14,214,76
14,215,84
14,216,77
14,217,74
14,218,45
14,219,66
14,220,25
14,221,62
14,222,81
14,223,48
14,224,100
14,225,100
14,226,64
14,227,86
14,228,100
14,229,82
14,230,56
14,231,20
14,232,12
14,233,18
14,234,37
14,235,56
14,236,54
14,237,23
14,238,85
14,239,72
14,240,48
14,241,55
14,242,18
14,243,11
14,244,78
14,245,39
14,246,93
14,247,100
14,248,25
14,249,48
14,250,66
14,251,70
14,252,37
14,253,69
14,254,9
14,255,33
14,256,36
14,257,43
14,258,34
14,259,38
14,260,29
14,261,62
14,262,52
14,263,15
14,264,39
14,265,4
14,266,64
14,267,63
14,268,54
14,269,83
14,270,12
14,271,63
14,272,82
14,273,2
14,274,83
14,275,46
14,276,54
14,277,49
14,278,11
14,279,60
14,280,81
14,281,36
14,282,80
14,283,22
14,284,60
14,285,45
14,286,8
14,287,12
14,288,60
14,289,63
14,290,18
14,291,78
14,292,15
14,293,53
14,294,57
14,295,82
14,296,35
14,297,85
14,298,87
14,299,60
14,300,85
14,301,83
14,302,47
14,303,25
14,304,32
14,305,87
14,306,32
14,307,99
14,308,48
14,309,58
14,310,27
14,311,49
14,312,49
14,313,17
14,314,44
14,315,3
14,316,51
14,317,24
14,318,55
14,319,71
14,320,78
14,321,90
15,1,96
15,2,38
15,3,21
15,4,66
15,5,20
15,6,75
15,7,82
15,8,85
15,9,82
15,10,29
15,11,67
15,12,9
15,13,13
15,14,67
15,15,44
15,16,81
15,17,42
15,18,86
15,19,14
15,20,74
15,21,47
15,22,56
15,23,91
15,24,43
15,25,34
15,26,89
15,27,31
15,28,29
15,29,30
15,30,86
15,31,90
15,32,32
15,33,58
15,34,83
15,35,6
15,36,73
15,37,100
15,38,42
15,39,74
15,40,95
15,41,23
15,42,84
15,43,81
15,44,85
15,45,51
15,46,3
15,47,77
15,48,37
15,49,37
15,50,74
15,51,8
15,52,57
15,53,47
15,54,19
15,55,59
15,56,29
15,57,67
15,58,47
15,59,21
15,60,66
15,61,37
15,62,21
15,63,42
15,64,9
15,65,2
15,66,54
15,67,96
15,68,58
15,69,9
15,70,69
15,71,42
15,72,74
15,73,86
15,74,89
15,75,52
15,76,69
15,77,30
15,78,95
15,79,43
15,80,23
15,81,81
15,82,57
15,83,49
15,84,92
15,85,51
15,86,44
15,87,24
15,88,3
15,89,25
15,90,59
15,91,30
15,92,44
15,93,48
15,94,49
15,95,39
15,96,74
15,97,50
15,98,16
15,99,5
15,100,5
15,101,30
15,102,44
15,103,26
15,104,9
15,105,12
15,106,9
15,107,67
15,108,84
15,109,60
15,110,6
15,111,13
15,112,16
15,113,61
15,114,5
15,115,34
15,116,21
15,117,86
15,118,91
15,119,73
15,120,58
15,121,12
15,122,57
15,123,29
15,124,95
15,125,43
15,126,15
15,127,38
15,128,25
15,129,54
15,130,18
15,131,30
15,132,35
15,133,8
15,134,36
15,135,1
15,136,89
15,137,18
15,138,88
15,139,12
15,140,27
15,141,17
15,142,28
15,143,95
15,144,53
15,145,55
15,146,1
15,147,13
15,148,97
15,149,68
15,150,18
15,151,92
15,152,68
15,153,54
15,154,32
15,155,19
15,156,83
15,157,58
15,158,8
15,159,60
15,160,89
15,161,78
15,162,78
15,163,4
15,164,41
15,165,4
15,166,45
